342.9013	260.91174	0	448394380075690
342.9013	260.91174	0	448394388595689
342.1934	261.02972	0	448394405503690
342.1934	261.02972	0	448394422152565
341.66245	260.91174	0	448394438774440
341.66245	260.85272	0	448394455987231
342.60635	261.38367	0	448394490843231
326.08792	260.55777	1	448394663237565
326.08792	260.55777	1	448394671897315
326.08792	260.55777	1	448394689293398
326.08792	260.55777	1	448394731107481
324.55408	259.67288	1	448394777534981
335.999	268.22684	2	448396787251357
335.999	268.22684	2	448396805772441
335.35004	267.6959	2	448396822489149
334.7601	266.63403	2	448396838987566
334.28815	265.51315	2	448396868343649
333.93417	264.92322	2	448396896511566
332.5183	264.21533	2	448396926454232
332.45932	263.15344	2	448396954958357
332.45932	262.50452	2	448396983373024
328.74268	262.38654	2	448397013669982
323.31522	262.20956	2	448397042362774
322.01733	262.0326	2	448397069309066
321.36838	261.50165	2	448397096710607
321.01443	260.91174	2	448397123744649
321.1914	260.26282	2	448397150261566
321.1914	259.6139	2	448397176910024
320.71945	259.14194	2	448397202210150
321.42737	256.78223	2	448397230319484
303.5521	260.55777	3	448397487271150
303.5521	260.55777	3	448397505387901
302.84418	260.4398	3	448397522881275
301.78226	260.14484	3	448397539301692
300.5434	259.84985	3	448397556996609
295.70584	260.67575	3	448397591605484
292.40216	261.44266	3	448397626418484
289.62943	260.91174	3	448397659694358
272.63907	262.7405	4	448397910271692
272.63907	262.7405	4	448397926451025
272.10812	262.68152	4	448397960496234
270.69226	262.15057	4	448397991301609
270.10233	262.15057	4	448398019088692
265.97272	262.68152	4	448398049384233
263.96692	263.5664	4	448398074515525
261.9611	262.8585	4	448398098522984
272.4621	246.5765	5	448398758354317
272.4031	246.5765	5	448398772318984
272.3441	246.5765	5	448398789356567
269.39438	246.04556	5	448398824565942
267.1526	246.81247	5	448398858241275
262.78702	249.8211	5	448398897536109
259.01138	252.47577	5	448398915255359
255.5307	254.30453	5	448398950768526
252.87598	257.01822	5	448398976484984
251.5191	258.55203	5	448398999815192
249.98526	261.56064	5	448399029186109
250.04425	262.50452	5	448399053998609
252.522	263.80237	5	448399081272109
256.00266	266.39804	5	448399104933734
259.54233	269.11172	5	448399131277359
263.49496	270.8815	5	448399155162234
263.8489	270.35056	5	448399181830526
