348.50577	378.3072	0	3222327915812736
348.50577	378.3072	0	3222327921077194
347.97482	379.1331	0	3222327937832486
347.2669	380.19498	0	3222327954409694
347.0309	380.7259	0	3222327971486653
346.79495	382.2597	0	3222328001656528
348.68277	382.02374	0	3222328027986861
350.15762	380.54892	0	3222328051497361
353.28433	376.0655	0	3222328073644152
353.28433	375.53455	0	3222328102510861
351.3965	375.12158	0	3222328127753319
349.92163	376.8914	0	3222328152134403
349.03674	379.1331	0	3222328178203819
348.97772	379.841	0	3222328201195278
350.3936	380.136	0	3222328225485819
351.04254	379.9	0	3222328248426152
351.3965	377.7173	0	3222328272992736
351.3375	376.8914	0	3222328296247653
350.15762	376.6554	0	3222328317564736
350.15762	376.30145	0	3222328347662778
385.6722	343.97345	1	3222329307137361
384.90527	344.09143	1	3222329320950444
382.84048	345.62524	1	3222329337647111
380.24472	348.3979	1	3222329354405278
375.3482	353.29428	1	3222329371199486
371.92654	355.0051	1	3222329388174444
370.68765	355.831	1	3222329405434528
375.70218	352.82236	2	3222329473259819
374.4043	353.58926	2	3222329487606403
371.69055	356.30292	2	3222329504390361
365.7911	360.84537	2	3222329525600944
365.20117	363.20508	2	3222329534699278
361.07156	365.85974	3	3222329623293029
361.07156	365.85974	3	3222329637736279
358.8888	368.86838	3	3222329667796904
355.11316	371.995	4	3222329766251529
355.11316	371.995	4	3222329771156654
354.93616	373.4108	4	3222329787681446
354.4642	374.05972	4	3222329801876321
355.29013	349.8727	5	3222330683135404
355.29013	349.8727	5	3222330687842446
354.6412	349.63675	5	3222330704880362
353.99225	349.69574	5	3222330720999988
353.22534	350.8166	5	3222330737885821
352.4584	353.4123	5	3222330762733862
352.2814	355.41803	5	3222330786730113
352.10443	359.25256	5	3222330810627363
352.2224	361.37628	5	3222330834828237
352.4584	367.1576	5	3222330864148654
352.5764	368.69138	5	3222330886142321
353.34332	370.46118	5	3222330917624654
355.5851	371.759	5	3222330941974946
358.18085	371.87698	5	3222330966213863
367.56094	370.81512	5	3222330988825112
370.39267	370.4022	5	3222331012426029
375.58417	369.3403	5	3222331041675488
376.05612	367.09857	5	3222331042949196
