114.23929	322.6181	0	387758006183999
114.23929	322.6181	0	387758015851875
114.23929	322.6181	0	387758035441541
114.23929	323.14902	0	387758049793208
114.23929	323.14902	0	387758080714625
115.89113	322.6181	0	387758115706833
118.13292	320.1994	0	387758149621999
117.542984	318.01666	0	387758189017833
116.2451	316.60083	0	387758220073250
115.65515	316.36487	0	387758246249458
114.00331	315.8929	0	387758273986666
112.29248	315.83392	0	387758299709749
111.34857	316.54184	0	387758324297333
108.33986	319.55048	0	387758349203249
107.39595	320.31738	0	387758373651666
106.03908	323.03104	0	387758399563249
104.32825	325.33176	0	387758424492416
103.7383	326.03967	0	387758444703208
102.08646	328.1634	0	387758473189374
101.02457	329.8152	0	387758496361875
99.37273	335.77347	0	387758525148000
99.07774	338.31015	0	387758547871625
99.25473	344.62238	0	387758575926750
101.6145	349.2238	0	387758601665708
103.08937	350.9936	0	387758625607500
107.39595	353.64825	0	387758651303458
109.63774	353.88422	0	387758673282458
115.36018	353.64825	0	387758699946624
117.83795	352.82236	0	387758722498125
120.72867	351.11157	0	387758743543416
123.38342	347.10007	0	387758765983541
124.03235	344.15042	0	387758787810375
124.209335	339.07706	0	387758812273708
123.67839	330.6411	0	387758851891333
123.79637	328.3404	0	387758880586000
121.37761	323.67996	0	387758904139791
119.60777	322.08716	0	387758925775625
117.719955	320.9663	0	387758939424750
115.12421	320.0224	0	387758961435000
111.23059	318.3116	0	387758983599625
111.34857	319.90442	0	387759012013083
