523.30597	334.94757	0	145929575310536
523.30597	334.94757	0	145929581874494
523.30597	334.94757	0	145929598397619
523.30597	334.94757	0	145929616234869
523.07	334.23965	0	145929632582536
522.893	333.59073	0	145929649064494
522.65704	333.0008	0	145929681775328
522.65704	333.0008	0	145929712015329
522.775	333.53174	0	145929734975745
523.30597	334.18066	0	145929758110704
523.77795	334.8296	0	145929780077079
524.83984	336.06842	0	145929808226204
526.3147	338.36914	0	145929832643412
527.1406	339.25403	0	145929857574579
528.91046	340.66986	0	145929879509829
531.3882	342.7346	0	145929908492079
533.158	344.3274	0	145929932034371
534.6919	345.2713	0	145929961578829
536.5207	346.27417	0	145929987565204
537.22864	346.9231	0	145930013081912
538.4085	348.3979	0	145930039794954
538.9985	348.3979	0	145930064202829
540.8273	348.3979	0	145930088760954
541.5352	348.3979	0	145930113540162
542.8921	348.3389	0	145930139513537
543.659	347.69	0	145930162295454
546.37274	346.9231	0	145930202069704
548.2016	346.6871	0	145930241665954
549.3815	346.33316	0	145930269615662
549.9124	346.0972	0	145930295476163
551.6232	345.0943	0	145930319603037
552.3312	344.5634	0	145930346035288
554.101	343.14755	0	145930378979121
555.4579	341.3188	0	145930410629954
556.2838	339.78497	0	145930442182162
556.8738	337.66122	0	145930465571579
557.1687	336.3634	0	145930493674121
557.75867	334.06268	0	145930521030663
557.93567	333.2368	0	145930545778579
558.34863	331.11304	0	145930571489288
558.4666	329.9922	0	145930594064829
558.8796	327.4555	0	145930618309746
559.0565	326.5706	0	145930644001912
559.4695	324.8008	0	145930668154537
559.5875	324.0929	0	145930692251371
559.4695	321.9102	0	145930715285579
559.2335	320.55334	0	145930744064037
557.75867	319.3735	0	145930771321954
556.4018	318.6066	0	145930795615413
550.0304	316.0109	0	145930860436996
545.5468	314.4181	0	145930903308746
543.0101	313.4742	0	145930936493705
540.7093	313.17926	0	145930975128122
538.2905	313.12027	0	145931014146579
535.04584	314.4181	0	145931044229788
533.571	315.77493	0	145931068938038
531.6242	317.6627	0	145931092328746
529.50037	318.72458	0	145931117166996
528.4385	319.1965	0	145931145001496
527.02264	320.0814	0	145931179442871
525.72473	320.9073	0	145931211789663
523.71893	323.208	0	145931247665746
521.9491	325.1548	0	145931272932871
520.4153	327.75046	0	145931298944621
519.4714	328.81232	0	145931325274372
517.22955	331.99792	0	145931349449038
516.5806	333.59073	0	145931375274163
515.9317	334.94757	0	145931397642496
514.6928	338.31015	0	145931424521621
515.1058	338.6051	0	145931449100121
