644.7753	384.56042	0	3413038487561759
644.7753	384.56042	0	3413038491825634
644.00836	384.6784	0	3413038508279717
643.3005	384.9734	0	3413038525092676
643.18243	386.3302	0	3413038554149301
642.29755	387.923	0	3413038581969426
641.5896	388.51294	0	3413038608501342
642.5335	390.10574	1	3413038682357634
642.5335	390.10574	1	3413038691760134
642.5335	391.69855	1	3413038708460009
642.47455	392.46545	1	3413038725505384
641.4716	392.8194	1	3413038754337259
642.2385	395.12012	2	3413038838442342
642.5335	395.65106	2	3413038858788342
643.1235	396.29996	2	3413038875648509
643.1235	396.8309	2	3413038892020426
643.1235	396.8309	2	3413038920566384
644.0674	397.83377	2	3413038946361718
648.7869	396.8899	3	3413039034538759
648.7869	396.8899	3	3413039041593801
648.7869	396.8899	3	3413039058429051
648.9049	397.42084	3	3413039086989884
648.8459	396.94888	3	3413039110359926
642.7105	400.66544	4	3413039621844384
642.7105	400.66544	4	3413039625001926
643.3005	400.66544	4	3413039642244759
644.0674	400.48846	4	3413039658371676
644.5983	400.31146	4	3413039687927009
647.3121	399.83954	4	3413039714558009
648.9639	399.48557	4	3413039738456968
652.0906	398.12875	4	3413039765579926
653.80145	395.65106	4	3413039794365426
654.86334	394.64816	4	3413039820516384
656.1612	393.46832	4	3413039843181468
656.69214	392.93738	4	3413039868689093
657.7541	392.0525	4	3413039892868384
658.28503	391.40356	4	3413039921490884
659.5829	389.39783	4	3413039948733801
659.81885	388.8079	4	3413039972349676
659.9368	387.68704	4	3413039999272093
659.9368	387.0971	4	3413040023024134
659.4649	385.74026	4	3413040050977885
658.698	384.56042	4	3413040074921676
657.3411	383.55756	4	3413040102636426
656.0432	382.79065	4	3413040128701343
655.1583	382.02374	4	3413040154787093
653.1525	381.25684	4	3413040181519009
652.3266	381.02087	4	3413040206477718
651.55963	380.78488	4	3413040233318759
648.8459	380.6669	4	3413040262096384
647.72504	380.90286	4	3413040287971759
645.9552	382.3187	4	3413040315913926
645.4832	383.1446	4	3413040339758968
642.17957	386.3302	4	3413040368059218
641.2946	391.28558	4	3413040402303426
