693.50464	281.85413	0	2983851367768902
693.50464	281.85413	0	2983851374597985
693.50464	281.85413	0	2983851391400777
693.6816	281.02823	0	2983851408204194
694.3895	280.20233	0	2983851424764610
695.7464	279.37643	0	2983851441689736
697.57526	278.0786	0	2983851458152277
732.44086	265.2182	1	2983851622680777
733.08984	265.69012	1	2983851641524486
733.67975	267.45993	1	2983851658127902
734.4467	268.75775	1	2983851671763319
695.4514	281.67715	2	2983851865583278
695.4514	281.67715	2	2983851874734736
695.4514	281.67715	2	2983851891238819
695.4514	281.08722	2	2983851908086736
697.0443	278.9045	2	2983851925838986
698.63715	277.0757	2	2983851941602819
701.70483	275.7779	2	2983851958093569
704.3006	275.011	2	2983851975347194
707.1913	274.36206	2	2983851994311902
710.495	273.59515	2	2983852022357819
720.17004	269.9966	2	2983852053864319
724.53564	268.87573	2	2983852068444777
732.91284	265.51315	2	2983852094792902
742.23395	263.5664	2	2983852126311569
745.7736	262.62253	2	2983852153909694
753.9148	260.20383	2	2983852183027402
764.0618	256.95923	2	2983852213887069
767.4245	256.60526	2	2983852229127944
773.38293	255.95633	2	2983852258475861
778.1025	254.18655	2	2983852284031444
780.87524	253.00671	2	2983852298221527
785.1818	252.41678	2	2983852325349069
789.90137	251.59088	2	2983852359787777
791.90717	251.23694	2	2983852376847903
793.854	250.82397	2	2983852405868778
795.8008	250.17505	2	2983852435297528
797.0987	250.29303	2	2983852447308028
797.15765	249.23117	2	2983852478235444
783.235	241.91608	3	2983852653860028
783.235	241.91608	3	2983852657949486
783.235	241.91608	3	2983852674791444
783.235	241.91608	3	2983852691333403
783.7659	241.91608	3	2983852709002069
784.3559	242.09305	3	2983852724684653
785.83075	242.91895	3	2983852741380903
787.65955	243.68585	3	2983852758343861
790.90424	243.80383	3	2983852774778278
795.09283	244.09882	3	2983852791406653
800.8743	245.33765	3	2983852808451069
804.7089	246.39954	3	2983852825088778
808.95654	247.34341	3	2983852842415278
813.2041	248.2873	3	2983852858015861
816.97974	249.46713	3	2983852874623111
820.5194	251.64987	3	2983852891509569
821.22736	253.83261	3	2983852908295736
820.3424	256.60526	3	2983852924601194
817.6877	259.67288	3	2983852941332903
813.4401	262.26855	3	2983852957983486
805.4169	265.69012	3	2983852974628444
799.9894	267.5779	3	2983852991269069
795.09283	269.76062	3	2983853008102111
791.1992	272.00235	3	2983853024624611
788.3675	273.47717	3	2983853041296986
787.83655	274.53903	3	2983853058572653
787.83655	275.60092	3	2983853076879569
787.65955	275.12897	3	2983853106097653
