446.0824	338.7821	0	3697534866404333
446.0824	338.7821	0	3697534875910417
446.02344	337.8972	0	3697534893992250
445.3155	336.65836	0	3697534909237500
444.78455	335.77347	0	3697534926499000
444.0766	334.7116	0	3697534942440167
442.54272	332.8828	0	3697534960367417
441.30386	331.05405	0	3697534975845208
439.59302	328.51736	0	3697534993894667
437.7642	325.39075	0	3697535009288750
435.6404	321.9102	0	3697535027048708
431.4518	316.0109	0	3697535042648083
428.44308	311.58646	0	3697535064297583
424.72644	307.044	0	3697535076140083
420.83282	303.1505	0	3697535104320667
412.98657	293.77066	0	3697535131437000
410.44983	290.0541	0	3697535156880500
405.7303	282.38507	0	3697535181957083
401.36472	275.60092	0	3697535209373708
399.83084	273.41818	0	3697535235428458
396.46817	268.04984	0	3697535262154583
394.34436	264.92322	0	3697535287097542
391.8666	261.44266	0	3697535311710167
388.26794	256.66425	0	3697535344413250
386.6751	254.36353	0	3697535370304375
383.7844	250.29303	0	3697535399689792
382.42752	248.64124	0	3697535424206917
378.88785	245.57364	0	3697535450349958
376.82306	243.68585	0	3697535476347292
375.76117	242.97794	0	3697535504757333
373.4604	240.44125	0	3697535533235292
372.92944	239.79234	0	3697535557406833
372.2805	239.43839	0	3697535585715042
371.74954	239.3794	0	3697535611124917
371.74954	239.3794	0	3697535637602625
371.2186	240.44125	0	3697535665784042
371.10062	239.79234	0	3697535689860708
370.1567	239.20241	0	3697535692362250
375.1122	238.14055	1	3697535940721168
375.1122	238.14055	1	3697535959306126
375.1122	238.14055	1	3697535976200335
375.1122	238.14055	1	3697536006092668
375.1122	238.14055	1	3697536033547876
375.1122	238.14055	1	3697536056167668
373.87335	238.31752	1	3697536079056459
373.04742	239.02544	1	3697536107109793
370.1567	240.73624	1	3697536133397668
368.79984	241.62112	1	3697536157577043
365.43716	244.45276	1	3697536181505085
363.19537	247.28442	1	3697536205535002
360.48163	251.4729	1	3697536235167002
359.95068	252.06284	1	3697536262049960
359.36075	250.58801	1	3697536287774710
359.8917	247.75635	1	3697536311125835
360.24567	246.69449	1	3697536335767793
361.36655	245.10168	1	3697536359598334
361.8385	244.33478	1	3697536384158585
362.42844	243.74484	1	3697536407476251
365.0832	243.15494	1	3697536435729293
369.68475	243.27292	1	3697536461312835
372.75244	243.3909	1	3697536484772626
375.76117	243.3909	1	3697536507613168
381.4836	241.85709	1	3697536533547043
382.19153	240.9722	1	3697536557296001
383.07645	241.62112	1	3697536585524460
