591.38544	307.103	0	3725679928366232
591.38544	307.103	0	3725679935243899
591.38544	307.103	0	3725679951669149
591.09045	306.57208	0	3725679969409816
590.0876	306.74905	0	3725679985873983
589.37964	307.51596	0	3725680016233774
589.20264	311.46848	0	3725680049532107
593.56824	312.58932	0	3725680079376774
600.70654	308.22388	0	3725680111316774
604.77716	300.0829	0	3725680142024274
601.59143	297.95914	0	3725680175946858
594.51215	302.08862	0	3725680206240108
593.0373	305.27423	0	3725680221387691
594.21716	308.1059	0	3725680252260191
599.58563	305.21524	0	3725680297805233
600.41156	303.32748	0	3725680316167691
597.2259	304.0944	0	3725680355263149
593.5092	309.10876	0	3725680389831816
595.45605	310.70157	0	3725680421164983
598.1698	308.28287	0	3725680453160774
598.4648	306.92603	0	3725680483376774
595.45605	305.86417	0	3725680516874149
590.4415	309.28574	0	3725680546344858
588.7307	311.46848	0	3725680577968108
592.80133	310.40662	0	3725680607693399
595.2201	308.45984	0	3725680640373691
594.7481	308.6958	0	3725680670079316
592.6243	311.70444	0	3725680702927691
592.5653	312.35336	0	3725680733911649
597.3439	309.6397	0	3725680767643108
598.70074	305.6282	0	3725680798253149
593.39124	304.50732	0	3725680835536566
591.1495	306.86703	0	3725680864824108
590.0876	311.76343	0	3725680899685149
592.50635	311.9404	0	3725680914699816
599.0547	307.221	0	3725680936219816
601.1195	301.6167	0	3725680952733608
601.2965	299.31598	0	3725680971882899
598.1698	299.61093	0	3725681013352358
592.50635	306.69006	0	3725681046022191
592.32935	307.39798	0	3725681062180149
597.93384	304.15338	0	3725681092910108
600.52954	298.84402	0	3725681127359733
596.39996	301.26273	0	3725681158197233
592.6833	306.69006	0	3725681193002941
592.0934	308.9318	0	3725681224950066
