469.14917	425.50134	0	3725862963351445
469.14917	425.50134	0	3725862974890987
469.14917	425.50134	0	3725862991512029
469.14917	425.50134	0	3725863008192862
469.14917	425.50134	0	3725863025180862
469.14917	425.50134	0	3725863041517154
469.44415	426.26825	0	3725863058122945
471.15497	427.74307	0	3725863075279070
473.2788	428.451	0	3725863096925029
475.75653	428.56897	0	3725863111480612
482.5999	423.96756	0	3725863143943862
484.7237	421.1359	0	3725863170334320
485.31366	416.47546	0	3725863198644737
481.656	414.29276	0	3725863215739529
476.28748	413.58484	0	3725863242596695
474.45868	414.11575	0	3725863270814279
472.74786	419.13016	0	3725863297736820
473.63275	422.07977	0	3725863327537737
