714.3886	236.01682	0	3688973280936968
714.3886	236.01682	0	3688973298824260
714.3886	236.01682	0	3688973316133135
714.3886	235.42688	0	3688973332717926
714.3886	235.42688	0	3688973349300635
714.3886	235.42688	0	3688973369787801
714.6836	234.89595	0	3688973399825885
714.6836	234.89595	0	3688973429390635
715.8045	234.07005	0	3688973461370593
718.7542	233.18517	0	3688973491761468
718.5772	234.71896	0	3688973519688426
717.8103	235.60387	0	3688973546420343
716.33545	238.08156	0	3688973575718885
715.21454	238.84846	0	3688973603070343
715.21454	238.84846	0	3688973630625302
714.74255	236.54774	0	3688973660823010
715.5095	235.24991	0	3688973690393343
716.04047	234.77797	0	3688973716234343
716.04047	234.77797	0	3688973741905718
715.21454	235.83983	0	3688973767612385
714.32965	236.42976	0	3688973795505052
714.32965	236.42976	0	3688973824130343
714.32965	234.89595	0	3688973850262427
714.5656	234.18803	0	3688973877990593
